OrderID,OrderLineID,DateKey,CustomerKey,ProductKey,StoreKey,Quantity,UnitPrice,UnitCost,DiscountPct,GrossAmount,DiscountAmount,NetAmount,TotalCost
23809,23809-11,20241109,39,11,5,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
23810,23810-18,20241109,124,18,2,5,99,52.59,0.0,495,0.0,495.0,262.95
23811,23811-13,20241110,62,13,1,3,12,7.3,0.1,36,3.6,32.4,21.9
23812,23812-17,20241110,144,17,2,4,45,21.42,0.0,180,0.0,180.0,85.68
23812,23812-2,20241110,144,2,2,5,999,637.04,0.0,4995,0.0,4995.0,3185.2
23812,23812-7,20241110,144,7,2,5,29,12.02,0.0,145,0.0,145.0,60.1
23813,23813-2,20241110,136,2,1,4,999,637.04,0.0,3996,0.0,3996.0,2548.16
23813,23813-21,20241110,136,21,1,4,79,43.68,0.0,316,0.0,316.0,174.72
23813,23813-16,20241110,136,16,1,6,120,53.5,0.0,720,0.0,720.0,321.0
23814,23814-2,20241110,118,2,1,6,999,637.04,0.0,5994,0.0,5994.0,3822.24
23815,23815-14,20241110,147,14,4,6,35,15.86,0.0,210,0.0,210.0,95.16
23815,23815-18,20241110,147,18,4,2,99,52.59,0.0,198,0.0,198.0,105.18
23816,23816-9,20241110,37,9,5,5,89,48.97,0.0,445,0.0,445.0,244.85
23816,23816-4,20241110,37,4,5,4,799,439.18,0.15,3196,479.4,2716.6,1756.72
23816,23816-19,20241110,37,19,5,1,199,101.09,0.0,199,0.0,199.0,101.09
23817,23817-9,20241110,168,9,3,7,89,48.97,0.0,623,0.0,623.0,342.79
23817,23817-2,20241110,168,2,3,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
23818,23818-8,20241110,58,8,2,5,49,30.21,0.0,245,0.0,245.0,151.05
23818,23818-5,20241110,58,5,2,3,499,219.06,0.0,1497,0.0,1497.0,657.18
23819,23819-13,20241110,83,13,2,1,12,7.3,0.0,12,0.0,12.0,7.3
23820,23820-16,20241110,196,16,2,4,120,53.5,0.05,480,24.0,456.0,214.0
23821,23821-15,20241110,181,15,3,6,8,3.56,0.0,48,0.0,48.0,21.36
23821,23821-8,20241110,181,8,3,6,49,30.21,0.2,294,58.8,235.2,181.26
23821,23821-5,20241110,181,5,3,7,499,219.06,0.0,3493,0.0,3493.0,1533.42
23822,23822-6,20241110,95,6,4,1,1199,526.36,0.15,1199,179.85,1019.15,526.36
23822,23822-15,20241110,95,15,4,7,8,3.56,0.0,56,0.0,56.0,24.92
23823,23823-13,20241110,29,13,1,3,12,7.3,0.0,36,0.0,36.0,21.9
23823,23823-2,20241110,29,2,1,1,999,637.04,0.0,999,0.0,999.0,637.04
23823,23823-4,20241110,29,4,1,2,799,439.18,0.0,1598,0.0,1598.0,878.36
23824,23824-14,20241110,198,14,2,4,35,15.86,0.0,140,0.0,140.0,63.44
23824,23824-10,20241110,198,10,2,1,599,345.63,0.0,599,0.0,599.0,345.63
23824,23824-3,20241110,198,3,2,3,1099,640.72,0.0,3297,0.0,3297.0,1922.16
23824,23824-12,20241110,198,12,2,3,79,50.76,0.05,237,11.85,225.15,152.28
23825,23825-2,20241110,55,2,1,2,999,637.04,0.0,1998,0.0,1998.0,1274.08
23825,23825-6,20241110,55,6,1,2,1199,526.36,0.0,2398,0.0,2398.0,1052.72
23826,23826-7,20241110,34,7,3,3,29,12.02,0.0,87,0.0,87.0,36.06
23827,23827-8,20241110,49,8,3,7,49,30.21,0.05,343,17.15,325.85,211.47
23828,23828-1,20241111,109,1,1,5,1299,641.23,0.0,6495,0.0,6495.0,3206.15
23828,23828-3,20241111,109,3,1,3,1099,640.72,0.05,3297,164.85,3132.15,1922.16
23829,23829-14,20241111,162,14,2,5,35,15.86,0.0,175,0.0,175.0,79.3
23829,23829-9,20241111,162,9,2,2,89,48.97,0.05,178,8.9,169.1,97.94
23830,23830-18,20241111,12,18,1,5,99,52.59,0.0,495,0.0,495.0,262.95
23831,23831-11,20241111,11,11,2,2,449,181.91,0.0,898,0.0,898.0,363.82
23831,23831-7,20241111,11,7,2,3,29,12.02,0.0,87,0.0,87.0,36.06
23832,23832-3,20241111,33,3,2,4,1099,640.72,0.1,4396,439.6,3956.4,2562.88
23833,23833-21,20241111,113,21,5,4,79,43.68,0.0,316,0.0,316.0,174.72
23834,23834-10,20241111,50,10,3,6,599,345.63,0.0,3594,0.0,3594.0,2073.78
23835,23835-3,20241111,179,3,3,3,1099,640.72,0.0,3297,0.0,3297.0,1922.16
23836,23836-17,20241111,77,17,1,4,45,21.42,0.1,180,18.0,162.0,85.68
23837,23837-11,20241111,60,11,1,1,449,181.91,0.0,449,0.0,449.0,181.91
23838,23838-21,20241111,71,21,4,7,79,43.68,0.0,553,0.0,553.0,305.76
23839,23839-7,20241111,180,7,4,2,29,12.02,0.0,58,0.0,58.0,24.04
23840,23840-7,20241111,191,7,1,1,29,12.02,0.0,29,0.0,29.0,12.02
23840,23840-14,20241111,191,14,1,6,35,15.86,0.2,210,42.0,168.0,95.16
23840,23840-3,20241111,191,3,1,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
23841,23841-21,20241111,82,21,4,4,79,43.68,0.0,316,0.0,316.0,174.72
23841,23841-10,20241111,82,10,4,5,599,345.63,0.0,2995,0.0,2995.0,1728.15
23841,23841-7,20241111,82,7,4,3,29,12.02,0.0,87,0.0,87.0,36.06
23841,23841-13,20241111,82,13,4,3,12,7.3,0.0,36,0.0,36.0,21.9
23842,23842-6,20241111,189,6,3,6,1199,526.36,0.05,7194,359.7,6834.3,3158.16
23842,23842-2,20241111,189,2,3,5,999,637.04,0.15,4995,749.25,4245.75,3185.2
23842,23842-18,20241111,189,18,3,1,99,52.59,0.0,99,0.0,99.0,52.59
23842,23842-3,20241111,189,3,3,3,1099,640.72,0.0,3297,0.0,3297.0,1922.16
23843,23843-6,20241111,184,6,1,7,1199,526.36,0.0,8393,0.0,8393.0,3684.52
23843,23843-5,20241111,184,5,1,6,499,219.06,0.0,2994,0.0,2994.0,1314.36
23843,23843-10,20241111,184,10,1,1,599,345.63,0.05,599,29.95,569.05,345.63
23844,23844-10,20241111,140,10,1,6,599,345.63,0.0,3594,0.0,3594.0,2073.78
23845,23845-16,20241111,124,16,4,2,120,53.5,0.0,240,0.0,240.0,107.0
23845,23845-15,20241111,124,15,4,2,8,3.56,0.15,16,2.4,13.6,7.12
23846,23846-3,20241111,124,3,5,2,1099,640.72,0.15,2198,329.7,1868.3,1281.44
23847,23847-20,20241111,126,20,2,1,59,27.9,0.15,59,8.85,50.15,27.9
23847,23847-2,20241111,126,2,2,2,999,637.04,0.0,1998,0.0,1998.0,1274.08
23848,23848-8,20241111,186,8,5,2,49,30.21,0.0,98,0.0,98.0,60.42
23848,23848-7,20241111,186,7,5,6,29,12.02,0.0,174,0.0,174.0,72.12
23848,23848-16,20241111,186,16,5,6,120,53.5,0.15,720,108.0,612.0,321.0
23848,23848-9,20241111,186,9,5,7,89,48.97,0.05,623,31.15,591.85,342.79
23849,23849-16,20241111,169,16,4,2,120,53.5,0.0,240,0.0,240.0,107.0
23850,23850-11,20241112,163,11,3,4,449,181.91,0.0,1796,0.0,1796.0,727.64
23851,23851-5,20241112,79,5,1,4,499,219.06,0.0,1996,0.0,1996.0,876.24
23851,23851-8,20241112,79,8,1,1,49,30.21,0.2,49,9.8,39.2,30.21
23852,23852-19,20241112,125,19,2,6,199,101.09,0.0,1194,0.0,1194.0,606.54
23852,23852-17,20241112,125,17,2,1,45,21.42,0.0,45,0.0,45.0,21.42
23853,23853-12,20241112,26,12,5,1,79,50.76,0.0,79,0.0,79.0,50.76
23854,23854-8,20241112,141,8,2,1,49,30.21,0.05,49,2.45,46.55,30.21
23855,23855-8,20241112,96,8,5,2,49,30.21,0.0,98,0.0,98.0,60.42
23855,23855-3,20241112,96,3,5,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
23855,23855-10,20241112,96,10,5,5,599,345.63,0.0,2995,0.0,2995.0,1728.15
23856,23856-8,20241112,106,8,3,7,49,30.21,0.0,343,0.0,343.0,211.47
23856,23856-6,20241112,106,6,3,6,1199,526.36,0.0,7194,0.0,7194.0,3158.16
23857,23857-5,20241112,103,5,1,3,499,219.06,0.15,1497,224.55,1272.45,657.18
23858,23858-13,20241112,172,13,1,7,12,7.3,0.0,84,0.0,84.0,51.1
23859,23859-20,20241112,149,20,1,7,59,27.9,0.0,413,0.0,413.0,195.3
23860,23860-6,20241112,121,6,2,4,1199,526.36,0.0,4796,0.0,4796.0,2105.44
23861,23861-10,20241112,71,10,1,5,599,345.63,0.2,2995,599.0,2396.0,1728.15
23862,23862-5,20241112,148,5,2,7,499,219.06,0.0,3493,0.0,3493.0,1533.42
23863,23863-6,20241112,22,6,1,2,1199,526.36,0.0,2398,0.0,2398.0,1052.72
23863,23863-19,20241112,22,19,1,7,199,101.09,0.0,1393,0.0,1393.0,707.63
23864,23864-8,20241112,70,8,5,3,49,30.21,0.0,147,0.0,147.0,90.63
23864,23864-12,20241112,70,12,5,5,79,50.76,0.0,395,0.0,395.0,253.8
23864,23864-13,20241112,70,13,5,1,12,7.3,0.05,12,0.6,11.4,7.3
23865,23865-8,20241112,22,8,1,7,49,30.21,0.0,343,0.0,343.0,211.47
23865,23865-18,20241112,22,18,1,3,99,52.59,0.0,297,0.0,297.0,157.77
23865,23865-2,20241112,22,2,1,5,999,637.04,0.15,4995,749.25,4245.75,3185.2
23865,23865-20,20241112,22,20,1,3,59,27.9,0.0,177,0.0,177.0,83.7
23866,23866-2,20241113,112,2,3,1,999,637.04,0.0,999,0.0,999.0,637.04
23867,23867-2,20241113,43,2,3,2,999,637.04,0.0,1998,0.0,1998.0,1274.08
23868,23868-6,20241113,55,6,1,5,1199,526.36,0.1,5995,599.5,5395.5,2631.8
23869,23869-19,20241113,192,19,4,1,199,101.09,0.0,199,0.0,199.0,101.09
23869,23869-4,20241113,192,4,4,7,799,439.18,0.2,5593,1118.6,4474.4,3074.26
23870,23870-9,20241113,164,9,1,6,89,48.97,0.0,534,0.0,534.0,293.82
23871,23871-7,20241113,131,7,3,7,29,12.02,0.0,203,0.0,203.0,84.14
23871,23871-10,20241113,131,10,3,5,599,345.63,0.0,2995,0.0,2995.0,1728.15
23871,23871-12,20241113,131,12,3,1,79,50.76,0.1,79,7.9,71.1,50.76
23872,23872-18,20241113,66,18,1,2,99,52.59,0.0,198,0.0,198.0,105.18
23872,23872-20,20241113,66,20,1,1,59,27.9,0.0,59,0.0,59.0,27.9
23873,23873-4,20241113,11,4,1,2,799,439.18,0.1,1598,159.8,1438.2,878.36
23873,23873-12,20241113,11,12,1,2,79,50.76,0.0,158,0.0,158.0,101.52
23874,23874-8,20241113,100,8,5,4,49,30.21,0.0,196,0.0,196.0,120.84
23874,23874-14,20241113,100,14,5,1,35,15.86,0.0,35,0.0,35.0,15.86
23875,23875-7,20241113,169,7,1,5,29,12.02,0.1,145,14.5,130.5,60.1
23875,23875-18,20241113,169,18,1,4,99,52.59,0.0,396,0.0,396.0,210.36
23876,23876-11,20241113,191,11,2,7,449,181.91,0.1,3143,314.3,2828.7,1273.37
23876,23876-16,20241113,191,16,2,1,120,53.5,0.2,120,24.0,96.0,53.5
23877,23877-10,20241113,152,10,1,1,599,345.63,0.15,599,89.85,509.15,345.63
23878,23878-20,20241113,139,20,3,2,59,27.9,0.0,118,0.0,118.0,55.8
23879,23879-4,20241113,98,4,5,7,799,439.18,0.0,5593,0.0,5593.0,3074.26
23880,23880-5,20241113,68,5,5,6,499,219.06,0.0,2994,0.0,2994.0,1314.36
23881,23881-12,20241113,34,12,1,2,79,50.76,0.2,158,31.6,126.4,101.52
23881,23881-8,20241113,34,8,1,6,49,30.21,0.0,294,0.0,294.0,181.26
23882,23882-8,20241113,105,8,2,2,49,30.21,0.0,98,0.0,98.0,60.42
23882,23882-7,20241113,105,7,2,5,29,12.02,0.0,145,0.0,145.0,60.1
23882,23882-2,20241113,105,2,2,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
23882,23882-10,20241113,105,10,2,1,599,345.63,0.0,599,0.0,599.0,345.63
23883,23883-12,20241113,120,12,4,5,79,50.76,0.0,395,0.0,395.0,253.8
23884,23884-20,20241113,34,20,1,4,59,27.9,0.15,236,35.4,200.6,111.6
23884,23884-2,20241113,34,2,1,4,999,637.04,0.0,3996,0.0,3996.0,2548.16
23884,23884-17,20241113,34,17,1,5,45,21.42,0.0,225,0.0,225.0,107.1
23885,23885-13,20241113,38,13,3,7,12,7.3,0.0,84,0.0,84.0,51.1
23886,23886-5,20241114,88,5,1,3,499,219.06,0.0,1497,0.0,1497.0,657.18
23887,23887-17,20241114,85,17,5,3,45,21.42,0.0,135,0.0,135.0,64.26
23887,23887-16,20241114,85,16,5,1,120,53.5,0.0,120,0.0,120.0,53.5
23887,23887-9,20241114,85,9,5,6,89,48.97,0.0,534,0.0,534.0,293.82
23887,23887-18,20241114,85,18,5,4,99,52.59,0.0,396,0.0,396.0,210.36
23888,23888-19,20241114,12,19,1,5,199,101.09,0.0,995,0.0,995.0,505.45
23889,23889-19,20241114,185,19,1,3,199,101.09,0.0,597,0.0,597.0,303.27
23890,23890-1,20241114,78,1,4,7,1299,641.23,0.0,9093,0.0,9093.0,4488.61
23890,23890-6,20241114,78,6,4,3,1199,526.36,0.05,3597,179.85,3417.15,1579.08
23890,23890-9,20241114,78,9,4,7,89,48.97,0.0,623,0.0,623.0,342.79
23890,23890-10,20241114,78,10,4,3,599,345.63,0.15,1797,269.55,1527.45,1036.89
23891,23891-12,20241114,13,12,1,7,79,50.76,0.0,553,0.0,553.0,355.32
23891,23891-21,20241114,13,21,1,7,79,43.68,0.0,553,0.0,553.0,305.76
23891,23891-15,20241114,13,15,1,2,8,3.56,0.05,16,0.8,15.2,7.12
23892,23892-19,20241114,45,19,2,2,199,101.09,0.0,398,0.0,398.0,202.18
23892,23892-21,20241114,45,21,2,5,79,43.68,0.2,395,79.0,316.0,218.4
23893,23893-11,20241114,139,11,4,4,449,181.91,0.0,1796,0.0,1796.0,727.64
23894,23894-20,20241114,120,20,4,6,59,27.9,0.05,354,17.7,336.3,167.4
23894,23894-13,20241114,120,13,4,5,12,7.3,0.0,60,0.0,60.0,36.5
23895,23895-1,20241114,27,1,3,1,1299,641.23,0.0,1299,0.0,1299.0,641.23
23895,23895-11,20241114,27,11,3,4,449,181.91,0.0,1796,0.0,1796.0,727.64
23895,23895-20,20241114,27,20,3,2,59,27.9,0.15,118,17.7,100.3,55.8
23896,23896-9,20241114,40,9,3,4,89,48.97,0.0,356,0.0,356.0,195.88
23896,23896-15,20241114,40,15,3,7,8,3.56,0.0,56,0.0,56.0,24.92
23896,23896-13,20241114,40,13,3,6,12,7.3,0.0,72,0.0,72.0,43.8
23896,23896-20,20241114,40,20,3,5,59,27.9,0.0,295,0.0,295.0,139.5
23897,23897-3,20241114,33,3,5,5,1099,640.72,0.0,5495,0.0,5495.0,3203.6
23897,23897-15,20241114,33,15,5,5,8,3.56,0.05,40,2.0,38.0,17.8
23897,23897-20,20241114,33,20,5,5,59,27.9,0.0,295,0.0,295.0,139.5
23898,23898-14,20241114,49,14,3,3,35,15.86,0.0,105,0.0,105.0,47.58
23898,23898-8,20241114,49,8,3,7,49,30.21,0.0,343,0.0,343.0,211.47
23899,23899-17,20241114,25,17,5,3,45,21.42,0.0,135,0.0,135.0,64.26
23899,23899-4,20241114,25,4,5,6,799,439.18,0.0,4794,0.0,4794.0,2635.08
23899,23899-16,20241114,25,16,5,7,120,53.5,0.0,840,0.0,840.0,374.5
23899,23899-15,20241114,25,15,5,1,8,3.56,0.0,8,0.0,8.0,3.56
23900,23900-3,20241114,169,3,5,5,1099,640.72,0.05,5495,274.75,5220.25,3203.6
23900,23900-9,20241114,169,9,5,6,89,48.97,0.05,534,26.7,507.3,293.82
23901,23901-20,20241114,42,20,1,6,59,27.9,0.05,354,17.7,336.3,167.4
23901,23901-3,20241114,42,3,1,7,1099,640.72,0.0,7693,0.0,7693.0,4485.04
23901,23901-14,20241114,42,14,1,7,35,15.86,0.0,245,0.0,245.0,111.02
23902,23902-16,20241114,155,16,1,2,120,53.5,0.0,240,0.0,240.0,107.0
23903,23903-19,20241114,64,19,3,7,199,101.09,0.0,1393,0.0,1393.0,707.63
23904,23904-11,20241114,139,11,3,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
23904,23904-19,20241114,139,19,3,3,199,101.09,0.0,597,0.0,597.0,303.27
23904,23904-6,20241114,139,6,3,1,1199,526.36,0.0,1199,0.0,1199.0,526.36
23904,23904-2,20241114,139,2,3,1,999,637.04,0.0,999,0.0,999.0,637.04
23905,23905-9,20241114,28,9,5,7,89,48.97,0.0,623,0.0,623.0,342.79
23905,23905-17,20241114,28,17,5,1,45,21.42,0.0,45,0.0,45.0,21.42
23905,23905-4,20241114,28,4,5,7,799,439.18,0.0,5593,0.0,5593.0,3074.26
23905,23905-20,20241114,28,20,5,5,59,27.9,0.0,295,0.0,295.0,139.5
23906,23906-1,20241115,77,1,3,5,1299,641.23,0.0,6495,0.0,6495.0,3206.15
23906,23906-11,20241115,77,11,3,7,449,181.91,0.15,3143,471.45,2671.55,1273.37
23907,23907-3,20241115,66,3,1,1,1099,640.72,0.1,1099,109.9,989.1,640.72
23907,23907-2,20241115,66,2,1,5,999,637.04,0.1,4995,499.5,4495.5,3185.2
23908,23908-8,20241115,68,8,1,1,49,30.21,0.0,49,0.0,49.0,30.21
23908,23908-3,20241115,68,3,1,7,1099,640.72,0.0,7693,0.0,7693.0,4485.04
23909,23909-4,20241115,167,4,5,3,799,439.18,0.0,2397,0.0,2397.0,1317.54
23909,23909-21,20241115,167,21,5,6,79,43.68,0.0,474,0.0,474.0,262.08
23910,23910-20,20241115,64,20,1,1,59,27.9,0.05,59,2.95,56.05,27.9
23910,23910-5,20241115,64,5,1,2,499,219.06,0.0,998,0.0,998.0,438.12
23910,23910-11,20241115,64,11,1,7,449,181.91,0.0,3143,0.0,3143.0,1273.37
23910,23910-10,20241115,64,10,1,3,599,345.63,0.05,1797,89.85,1707.15,1036.89
23911,23911-11,20241115,85,11,1,4,449,181.91,0.0,1796,0.0,1796.0,727.64
23911,23911-10,20241115,85,10,1,6,599,345.63,0.0,3594,0.0,3594.0,2073.78
23912,23912-1,20241115,81,1,5,7,1299,641.23,0.05,9093,454.65,8638.35,4488.61
23912,23912-6,20241115,81,6,5,7,1199,526.36,0.0,8393,0.0,8393.0,3684.52
23913,23913-12,20241115,187,12,1,2,79,50.76,0.0,158,0.0,158.0,101.52
23914,23914-21,20241115,57,21,5,6,79,43.68,0.0,474,0.0,474.0,262.08
23915,23915-21,20241115,145,21,5,7,79,43.68,0.0,553,0.0,553.0,305.76
23915,23915-7,20241115,145,7,5,2,29,12.02,0.0,58,0.0,58.0,24.04
23916,23916-18,20241115,95,18,5,3,99,52.59,0.2,297,59.4,237.6,157.77
23917,23917-21,20241115,196,21,3,6,79,43.68,0.0,474,0.0,474.0,262.08
23917,23917-9,20241115,196,9,3,5,89,48.97,0.0,445,0.0,445.0,244.85
23918,23918-21,20241115,1,21,4,5,79,43.68,0.0,395,0.0,395.0,218.4
23918,23918-15,20241115,1,15,4,4,8,3.56,0.1,32,3.2,28.8,14.24
23918,23918-13,20241115,1,13,4,1,12,7.3,0.0,12,0.0,12.0,7.3
23918,23918-17,20241115,1,17,4,7,45,21.42,0.15,315,47.25,267.75,149.94
23919,23919-15,20241115,171,15,2,3,8,3.56,0.1,24,2.4,21.6,10.68
23919,23919-19,20241115,171,19,2,5,199,101.09,0.15,995,149.25,845.75,505.45
23919,23919-11,20241115,171,11,2,5,449,181.91,0.0,2245,0.0,2245.0,909.55
23920,23920-11,20241115,131,11,1,5,449,181.91,0.0,2245,0.0,2245.0,909.55
23921,23921-14,20241115,180,14,5,6,35,15.86,0.0,210,0.0,210.0,95.16
23922,23922-4,20241115,179,4,1,2,799,439.18,0.0,1598,0.0,1598.0,878.36
23922,23922-18,20241115,179,18,1,2,99,52.59,0.0,198,0.0,198.0,105.18
23923,23923-10,20241115,27,10,2,1,599,345.63,0.0,599,0.0,599.0,345.63
23923,23923-13,20241115,27,13,2,1,12,7.3,0.0,12,0.0,12.0,7.3
23924,23924-21,20241115,97,21,4,2,79,43.68,0.05,158,7.9,150.1,87.36
23925,23925-12,20241115,159,12,2,2,79,50.76,0.1,158,15.8,142.2,101.52
23925,23925-13,20241115,159,13,2,3,12,7.3,0.0,36,0.0,36.0,21.9
23925,23925-8,20241115,159,8,2,2,49,30.21,0.0,98,0.0,98.0,60.42
23925,23925-4,20241115,159,4,2,5,799,439.18,0.05,3995,199.75,3795.25,2195.9
23926,23926-13,20241115,153,13,4,4,12,7.3,0.1,48,4.8,43.2,29.2
23927,23927-7,20241115,170,7,4,4,29,12.02,0.05,116,5.8,110.2,48.08
23927,23927-9,20241115,170,9,4,3,89,48.97,0.05,267,13.35,253.65,146.91
23927,23927-19,20241115,170,19,4,2,199,101.09,0.15,398,59.7,338.3,202.18
23928,23928-12,20241115,126,12,5,4,79,50.76,0.2,316,63.2,252.8,203.04
23928,23928-1,20241115,126,1,5,2,1299,641.23,0.15,2598,389.7,2208.3,1282.46
23928,23928-4,20241115,126,4,5,1,799,439.18,0.0,799,0.0,799.0,439.18
23928,23928-3,20241115,126,3,5,4,1099,640.72,0.0,4396,0.0,4396.0,2562.88
23929,23929-18,20241116,200,18,1,2,99,52.59,0.0,198,0.0,198.0,105.18
23929,23929-5,20241116,200,5,1,1,499,219.06,0.2,499,99.8,399.2,219.06
23930,23930-7,20241116,12,7,2,1,29,12.02,0.05,29,1.45,27.55,12.02
23931,23931-10,20241116,15,10,1,5,599,345.63,0.15,2995,449.25,2545.75,1728.15
23932,23932-6,20241116,96,6,5,7,1199,526.36,0.0,8393,0.0,8393.0,3684.52
23932,23932-19,20241116,96,19,5,5,199,101.09,0.15,995,149.25,845.75,505.45
23932,23932-10,20241116,96,10,5,1,599,345.63,0.05,599,29.95,569.05,345.63
23932,23932-14,20241116,96,14,5,1,35,15.86,0.0,35,0.0,35.0,15.86
23933,23933-15,20241116,63,15,1,4,8,3.56,0.0,32,0.0,32.0,14.24
23934,23934-11,20241116,25,11,3,6,449,181.91,0.0,2694,0.0,2694.0,1091.46
23934,23934-2,20241116,25,2,3,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
23935,23935-20,20241116,111,20,2,2,59,27.9,0.2,118,23.6,94.4,55.8
23935,23935-14,20241116,111,14,2,2,35,15.86,0.0,70,0.0,70.0,31.72
23936,23936-2,20241116,192,2,4,6,999,637.04,0.0,5994,0.0,5994.0,3822.24
23936,23936-17,20241116,192,17,4,4,45,21.42,0.0,180,0.0,180.0,85.68
23937,23937-16,20241116,143,16,4,4,120,53.5,0.0,480,0.0,480.0,214.0
23937,23937-18,20241116,143,18,4,4,99,52.59,0.05,396,19.8,376.2,210.36
23937,23937-13,20241116,143,13,4,2,12,7.3,0.1,24,2.4,21.6,14.6
23938,23938-5,20241116,146,5,5,2,499,219.06,0.0,998,0.0,998.0,438.12
23938,23938-4,20241116,146,4,5,2,799,439.18,0.0,1598,0.0,1598.0,878.36
23938,23938-21,20241116,146,21,5,6,79,43.68,0.0,474,0.0,474.0,262.08
23938,23938-13,20241116,146,13,5,7,12,7.3,0.0,84,0.0,84.0,51.1
23939,23939-6,20241116,82,6,1,2,1199,526.36,0.1,2398,239.8,2158.2,1052.72
23939,23939-19,20241116,82,19,1,4,199,101.09,0.0,796,0.0,796.0,404.36
23940,23940-2,20241116,153,2,2,4,999,637.04,0.05,3996,199.8,3796.2,2548.16
23940,23940-11,20241116,153,11,2,5,449,181.91,0.0,2245,0.0,2245.0,909.55
23941,23941-2,20241116,83,2,1,2,999,637.04,0.0,1998,0.0,1998.0,1274.08
23942,23942-6,20241116,91,6,5,5,1199,526.36,0.0,5995,0.0,5995.0,2631.8
23943,23943-9,20241116,105,9,1,5,89,48.97,0.1,445,44.5,400.5,244.85
23943,23943-8,20241116,105,8,1,6,49,30.21,0.1,294,29.4,264.6,181.26
23943,23943-2,20241116,105,2,1,1,999,637.04,0.05,999,49.95,949.05,637.04
23943,23943-20,20241116,105,20,1,3,59,27.9,0.0,177,0.0,177.0,83.7
23944,23944-2,20241116,40,2,4,7,999,637.04,0.0,6993,0.0,6993.0,4459.28
23944,23944-19,20241116,40,19,4,5,199,101.09,0.15,995,149.25,845.75,505.45
23945,23945-13,20241116,86,13,1,4,12,7.3,0.0,48,0.0,48.0,29.2
23945,23945-17,20241116,86,17,1,6,45,21.42,0.0,270,0.0,270.0,128.52
23946,23946-12,20241116,191,12,1,2,79,50.76,0.0,158,0.0,158.0,101.52
23947,23947-11,20241116,10,11,3,5,449,181.91,0.0,2245,0.0,2245.0,909.55
23947,23947-14,20241116,10,14,3,2,35,15.86,0.15,70,10.5,59.5,31.72
23947,23947-4,20241116,10,4,3,7,799,439.18,0.0,5593,0.0,5593.0,3074.26
23947,23947-15,20241116,10,15,3,5,8,3.56,0.05,40,2.0,38.0,17.8
23948,23948-2,20241116,86,2,3,3,999,637.04,0.0,2997,0.0,2997.0,1911.12
23948,23948-16,20241116,86,16,3,7,120,53.5,0.0,840,0.0,840.0,374.5
23948,23948-19,20241116,86,19,3,1,199,101.09,0.0,199,0.0,199.0,101.09
23948,23948-20,20241116,86,20,3,2,59,27.9,0.05,118,5.9,112.1,55.8
23949,23949-19,20241116,184,19,1,6,199,101.09,0.0,1194,0.0,1194.0,606.54
23950,23950-16,20241116,73,16,5,6,120,53.5,0.15,720,108.0,612.0,321.0
23950,23950-6,20241116,73,6,5,7,1199,526.36,0.0,8393,0.0,8393.0,3684.52
23950,23950-5,20241116,73,5,5,2,499,219.06,0.0,998,0.0,998.0,438.12
23951,23951-11,20241116,18,11,2,5,449,181.91,0.0,2245,0.0,2245.0,909.55
23951,23951-4,20241116,18,4,2,1,799,439.18,0.0,799,0.0,799.0,439.18
23952,23952-14,20241117,56,14,2,1,35,15.86,0.05,35,1.75,33.25,15.86
23952,23952-15,20241117,56,15,2,3,8,3.56,0.0,24,0.0,24.0,10.68
23953,23953-10,20241117,4,10,2,3,599,345.63,0.2,1797,359.4,1437.6,1036.89
23954,23954-9,20241117,97,9,5,5,89,48.97,0.0,445,0.0,445.0,244.85
23955,23955-20,20241117,93,20,4,3,59,27.9,0.0,177,0.0,177.0,83.7
23955,23955-10,20241117,93,10,4,4,599,345.63,0.0,2396,0.0,2396.0,1382.52
23955,23955-6,20241117,93,6,4,4,1199,526.36,0.1,4796,479.6,4316.4,2105.44
23956,23956-16,20241117,17,16,5,4,120,53.5,0.0,480,0.0,480.0,214.0
23957,23957-3,20241117,193,3,3,6,1099,640.72,0.0,6594,0.0,6594.0,3844.32
23958,23958-21,20241117,196,21,5,3,79,43.68,0.0,237,0.0,237.0,131.04
23958,23958-18,20241117,196,18,5,6,99,52.59,0.2,594,118.8,475.2,315.54
23959,23959-17,20241117,25,17,3,7,45,21.42,0.0,315,0.0,315.0,149.94
23959,23959-4,20241117,25,4,3,1,799,439.18,0.0,799,0.0,799.0,439.18
23960,23960-3,20241117,17,3,3,2,1099,640.72,0.0,2198,0.0,2198.0,1281.44
23960,23960-21,20241117,17,21,3,3,79,43.68,0.0,237,0.0,237.0,131.04
23961,23961-7,20241117,54,7,1,3,29,12.02,0.1,87,8.7,78.3,36.06
23962,23962-14,20241117,65,14,3,6,35,15.86,0.0,210,0.0,210.0,95.16
23962,23962-2,20241117,65,2,3,1,999,637.04,0.2,999,199.8,799.2,637.04
23963,23963-5,20241117,7,5,1,2,499,219.06,0.0,998,0.0,998.0,438.12
23964,23964-12,20241117,83,12,1,1,79,50.76,0.0,79,0.0,79.0,50.76
